label	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41
0.8598598997161635	1.0	0.42	1.0	0.12204	0.05	0.05	0.5	0.1	0.06666666666666667	0.13333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.08333333333333333	-0.03476	-0.05	0.05	0.5	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.08333333333333333	-0.03476	-0.05	0.05	0.5	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.08333333333333333
0.8598598997161635	1.0	0.42	1.0	0.12204	0.05	0.05	0.5	0.1	0.06666666666666667	0.13333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.06666666666666667	-0.03476	-0.05	0.05	0.5	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.06666666666666667	-0.03476	-0.05	0.05	0.5	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.06666666666666667
0.8598598997161635	1.0	0.42	1.0	0.12204	0.05	0.05	0.5	0.1	0.06666666666666667	0.13333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.02	-0.03476	-0.05	0.05	0.5	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.02	-0.03476	-0.05	0.05	0.5	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.02
0.8598598997161635	1.0	0.42	1.0	0.12204	0.05	0.0	0.5	0.1	0.06666666666666667	0.13333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.0033333333333333335	-0.03476	-0.05	0.0	0.5	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.0033333333333333335	-0.03476	-0.05	0.0	0.5	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.0033333333333333335
0.8598598997161635	1.0	0.44	1.0	0.12204	0.05	0.05	0.5	0.1	0.06666666666666667	0.13333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.07666666666666666	-0.042760000000000006	-0.05	0.05	0.5	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.07666666666666666	-0.042760000000000006	-0.05	0.05	0.5	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.07666666666666666
0.8598598997161635	1.0	0.46	1.0	0.13404	0.05	0.03	0.5333333333333333	0.1	0.06666666666666667	0.13333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.11	-0.03876000000000002	-0.05	0.03	0.5333333333333333	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.11	-0.03876000000000002	-0.05	0.03	0.5333333333333333	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.11
0.8598598997161635	1.0	0.46	1.0	0.13404	0.05	0.03	0.5333333333333333	0.1	0.06666666666666667	0.13333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.06	-0.03876000000000002	-0.05	0.03	0.5333333333333333	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.06	-0.03876000000000002	-0.05	0.03	0.5333333333333333	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.06
0.8598598997161635	1.0	0.46	1.0	0.13404	0.05	0.03	0.5333333333333333	0.1	0.06666666666666667	0.13333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.043333333333333335	-0.03876000000000002	-0.05	0.03	0.5333333333333333	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.043333333333333335	-0.03876000000000002	-0.05	0.03	0.5333333333333333	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.043333333333333335
0.8598598997161635	1.0	0.46	1.0	0.13408	0.05	0.02	0.5333333333333333	0.1	0.06666666666666667	0.13333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.006666666666666667	-0.038720000000000004	-0.05	0.02	0.5333333333333333	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.006666666666666667	-0.038720000000000004	-0.05	0.02	0.5333333333333333	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.006666666666666667
0.8598598997161635	1.0	0.48	1.0	0.14608	0.05	0.0	0.5666666666666667	0.1	0.06666666666666667	0.13333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.06333333333333334	-0.03472	-0.05	0.0	0.5666666666666667	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.06333333333333334	-0.03472	-0.05	0.0	0.5666666666666667	-0.30000000000000004	-0.08333333333333333	0.13333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.06333333333333334
